INITIATIVE_NAME,SURVEY_NAME,SITE_NAME,SITE_COUNTRY,SITE_REGION,SITE_PRODUCT,GROUP_NAME,SUB_GROUP,VALUE_CHAIN,PRODUCT,COUNTRY,ENTITY,PLANT,EFFECTIVE_YEAR,CATEGORY,QUESTION,ANSWER,SCORE,TOTAL_SCORE_BY_INITIATIVES,CLASSIFICATION_LEVEL,PROVIDENCE_AND_EVIDENCE,VERIFICATION_STATUS,ASSURANCE_STATUS,NOTES,QUESTION_INSTRUCTIONS
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the affordability to workers of the counselling?,Workforce is able to acquire follow up counselling free of cost and during working hours,2,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,To what percentage of your workforce is any element of your healthy food at work programme available to?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,To what percentage of your workforce is the aforementioned maternity and parental leave policy available to?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Related Health Checks And Follow-Up,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Education,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,Which of these statements best describes the affordability to workers of the programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,Which of these statements best fits the proximity of the healthy food at work programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Related Health Checks And Follow-Up,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,Which of these statements best describes your non-dismissal policy applicable to workers in this location as part of the breastfeeding support programme?,"No dismissal during pregnancy, whilst on maternity leave or nursing child until 12 months old",2,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Education,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,Which of these statements best describes the extent to which the workers are engaged in the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Nutrition Related Health Checks And Follow-Up,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Healthy Food at Work,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Togo_Usine Talo,Workforce Nutrition,Talo factory,Togo,Africa,Cotton,,,,Cotton,Togo,,,2023,Breastfeeding Support,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,14,BEGINNER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,Which of these statements best describes the breaks allocated to workers as part of the breastfeeding support programme?,"At least three dedicated, paid 30-minute breaks per day during working hours, and/or flexible working time and location",3,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,Have you used the Healthy Eating Calculator?,I used the Healthy Workplace Eating Calculator.,1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,Which of these statements best describes your nutrition education programme?,The programme is a behaviour change campaign that incorporates socioecological models of behaviour change on nutrition and includes interpersonal communication (online or offline),3,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes your nutrition related health checks and follow-up programme?,"Workers have access to improved health checks which offer measures of at least 4 most relevant diet indicators screened for including at least 3 of the following (weight, BMI, blood pressure, blood sugar, cholesterol, haemoglobin, and/or any population relevant micronutrient deficiency)",2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the frequency at which health checks are made available to workers?,Health checks and/or follow-up are provided at least annually to workers,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,Which of these statements best fits the way food and drink items are being provided or served in your organisation?,Nutrition information of food and drink options available at the point of purchase/consumption,1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,Which of these statements bests describes how your educational material is developed or used?,The education strategy and materials are designed by experts and tailored to workforce demographics and social situation,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,Which of these statements best describes the space(s) available to workers as part of the breastfeeding support programme?,"Private, dedicated breastfeeding support rooms (minimum size 6 m2) with breastmilk storage equipment and hand washing sink inside the room",2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,To what percentage of your workforce is the programme available to?,"Education program or campaign available to at least 75% of workers, and some elements of the programme are available to family members of workers",3,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the type of follow-up or counselling offered toworkers?,Follow-up includes counselling with a full dietary assessment performed by a nutritionist/ dietician,3,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,To what percentage of your workforce is the workplace breastfeeding support programme available to?,Private spaces and breaks to breastfeed or express breastmilk are available to at least 75% of all actively breastfeeding employees for two years and beyond,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,Which of these statements best fits your healthy food at work programme design and implementation?,"The programme is designed specifically for the workforce, and feedback is regularly reviewed and incorporated to shape the food provision",2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,Which of these statements best fits the frequency at which snacks are made available to workers?,Nutritious and safe snacks made available during all meetings or events,1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,To what percentage of your workforce is the programme available to?,The programme is made available on a voluntary and confidential basis to 75-100% of the workforce,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,Which of these statements best describes the proximity of the breastfeeding support spaces available to the workforce?,Within 10 min walk from the workplace (space made available by employer),1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,Which of these statements best describes the affordability to workers of the programme?,Workforce acquires education/training at subsidized cost (within affordability range),1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,Which of these statements best fits the proximity nutrition education programme?,Programme facilitated by employer is offered inside the workplace during compensated working hours,3,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the affordability to workers of the healthchecks?,Workforce is able to acquire health checks free of cost and during working hours,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,Which of these statements best fits the frequency at which meals are made available to workers?,Nutritious and safe meals available to staff at least three days a week,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,Which of these statements best describes your maternity leave available to workers in this location as part of the breastfeeding support programme?,At least 6 months maternity leave at full pay,4,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Healthy Food at Work,To what percentage of your workforce is any element of your healthy food at work programme available to?,100% of workers,4,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,Which of these statements best describes your parental leave available to workers in this location as part of the breastfeeding support programme?,Additional 2 weeks of paid parental leave (on top of local requirement),1,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the affordability to workers of the counselling?,Workforce is able to acquire follow up counselling free of cost and during working hours,2,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Nutrition Education,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,69,SILVER,,,,,
WFN_Scorecard_Vietnam_2022,Workforce Nutrition,Vietnam rice factory,Vietnam,Asia,"Rice, IFP",,,,"Rice, IFP",Vietnam,,,2022,Breastfeeding Support,To what percentage of your workforce is the aforementioned maternity and parental leave policy available to?,Improved parental and improved maternity leave are available to all employees,3,69,SILVER,,,,,
